50.4519,3.9599,4.17,22.30,0,0,10:17:1
50.4519,3.9599,4.17,22.30,0,0,10:17:1
50.4519,3.9599,1.02,22.30,0,0,10:17:2
50.4519,3.9599,1.02,22.30,0,0,10:17:2
50.4519,3.9599,1.02,23.40,0,0,10:17:2
50.4519,3.9599,1.02,23.40,0,0,10:17:2
50.4519,3.9599,1.02,23.40,0,0,10:17:2
50.4519,3.9599,1.02,23.40,0,0,10:17:2
50.4519,3.9599,1.02,23.40,0,0,10:17:2
50.4519,3.9599,1.02,23.40,0,0,10:17:2
50.4518,3.9599,1.56,23.40,0,0,10:17:3
50.4518,3.9599,1.56,23.40,0,0,10:17:3
50.4518,3.9599,1.56,24.50,0,0,10:17:3
50.4518,3.9599,1.56,24.50,0,0,10:17:3
50.4518,3.9599,1.56,24.50,0,0,10:17:3
50.4518,3.9599,1.56,24.50,0,0,10:17:3
50.4518,3.9599,1.56,24.50,0,0,10:17:3
50.4518,3.9599,1.56,24.50,0,0,10:17:3
50.4518,3.9599,1.56,24.50,0,0,10:17:4
50.4518,3.9599,1.56,24.50,0,0,10:17:4
50.4518,3.9599,1.56,24.50,0,0,10:17:4
50.4518,3.9599,1.56,24.50,0,0,10:17:4
50.4518,3.9599,1.56,24.50,0,0,10:17:4
50.4518,3.9599,1.56,24.50,0,0,10:17:4
50.4518,3.9599,1.56,24.50,0,0,10:17:4
50.4518,3.9599,1.56,24.50,0,0,10:17:4
50.4518,3.9599,1.56,24.50,0,0,10:17:5
50.4518,3.9599,1.56,24.50,0,0,10:17:5
50.4518,3.9599,1.56,24.50,0,0,10:17:5
50.4518,3.9599,1.56,24.50,0,0,10:17:5
50.4518,3.9599,1.56,24.50,0,0,10:17:5
50.4518,3.9599,1.56,24.50,0,0,10:17:5
50.4518,3.9599,1.56,24.50,0,0,10:17:5
50.4518,3.9599,1.56,24.50,0,0,10:17:5
50.4518,3.9599,1.56,24.50,0,0,10:17:6
50.4518,3.9599,1.56,24.50,0,0,10:17:6
50.4518,3.9599,1.56,24.50,0,0,10:17:6
50.4518,3.9599,1.56,24.50,0,0,10:17:6
50.4518,3.9599,1.56,24.50,0,0,10:17:6
50.4518,3.9599,1.56,24.50,0,0,10:17:6
50.4518,3.9599,1.56,24.50,0,0,10:17:6
50.4518,3.9599,1.56,24.50,0,0,10:17:6
50.4518,3.9599,1.56,24.50,0,0,10:17:7
50.4518,3.9599,1.56,24.50,0,0,10:17:7
50.4518,3.9599,1.56,24.50,0,0,10:17:7
50.4518,3.9599,1.56,24.50,0,0,10:17:7
50.4518,3.9599,1.56,24.50,0,0,10:17:7
50.4518,3.9599,1.56,24.50,0,0,10:17:7
50.4518,3.9599,1.56,24.50,0,0,10:17:7
50.4518,3.9599,1.56,24.50,0,0,10:17:7
50.4518,3.9599,1.56,24.50,0,0,10:17:8
50.4518,3.9599,1.56,24.50,0,0,10:17:8
50.4518,3.9599,1.56,24.50,0,0,10:17:8
50.4518,3.9599,1.56,24.50,0,0,10:17:8
50.4518,3.9599,1.56,24.50,0,0,10:17:8
50.4518,3.9599,1.56,24.50,0,0,10:17:8
50.4518,3.9599,1.56,24.50,0,0,10:17:8
50.4518,3.9599,1.56,24.50,0,0,10:17:8
50.4518,3.9599,1.56,24.50,0,0,10:17:9
50.4518,3.9599,1.56,24.50,0,0,10:17:9
50.4518,3.9599,1.56,24.50,0,0,10:17:9
50.4518,3.9599,1.56,24.50,0,0,10:17:9
50.4518,3.9599,1.56,24.50,0,0,10:17:9
50.4518,3.9599,1.56,24.50,0,0,10:17:9
50.4518,3.9599,1.56,24.50,0,0,10:17:9
50.4518,3.9599,1.56,24.50,0,0,10:17:9
50.4518,3.9599,1.56,24.50,0,0,10:17:10
50.4518,3.9599,1.56,24.50,0,0,10:17:10
